gene,CTLrep1,CTLrep2,CTLrep3,KOrep1,KOrep2,KOrep3
ENSMUSG00000042212.4,0,0,0,0,0,0
ENSMUSG00000055030.2,0,0,0,0,0,0
ENSMUSG00000050635.2,0,0,0,0,0,0
ENSMUSG00000046203.13,0,0,0,0,0,0
ENSMUSG00000046259.3,0,0,0,0,0,0
ENSMUSG00000042157.3,0,0,0,0,0,0
ENSMUSG00000027925.3,0,0,0,0,0,0
ENSMUSG00000042165.10,78,72,96,95,96,97
ENSMUSG00000054215.3,0,0,0,0,0,0
ENSMUSG00000048455.10,0,0,0,0,0,0
ENSMUSG00000045539.4,0,0,0,0,0,0
ENSMUSG00000102345.2,0,0,0,0,0,0
ENSMUSG00000050359.8,0,0,0,0,0,0
ENSMUSG00000045566.2,0,0,0,0,0,0
ENSMUSG00000102308.2,0,0,0,0,0,0
ENSMUSG00000049128.8,0,0,0,0,0,0
ENSMUSG00000074435.11,0,0,0,0,0,0
ENSMUSG00000103523.2,0,0,0,0,0,0
ENSMUSG00000086848.4,0,0,0,0,0,0
ENSMUSG00000057609.7,0,0,0,0,0,0
ENSMUSG00000027923.4,0,0,0,0,0,0
ENSMUSG00000104215.2,0,0,0,0,0,0
ENSMUSG00000068890.9,0,0,0,0,0,0
ENSMUSG00000042092.6,0,0,0,0,0,0
ENSMUSG00000103243.2,0,0,0,0,0,0
ENSMUSG00000091421.4,7138,6539,8665,8681,8107,7338
ENSMUSG00000068889.2,0,0,0,0,0,0
ENSMUSG00000042124.6,0,0,0,0,0,0
ENSMUSG00000103084.2,0,0,0,0,0,0
ENSMUSG00000027919.6,0,0,0,0,0,0
ENSMUSG00000049593.9,0,0,0,0,0,0
ENSMUSG00000068888.4,0,0,0,0,0,0
ENSMUSG00000068887.5,0,0,0,0,0,0
ENSMUSG00000095870.2,0,0,0,0,0,0
ENSMUSG00000059832.5,0,0,0,0,0,0
ENSMUSG00000102469.2,0,0,0,0,0,0
ENSMUSG00000046676.5,0,0,0,0,0,0
ENSMUSG00000090314.3,0,0,0,0,0,0
ENSMUSG00000054325.6,0,0,0,0,0,0
ENSMUSG00000042031.5,0,0,0,0,0,0
ENSMUSG00000104364.2,0,0,0,0,0,0
ENSMUSG00000045475.6,0,0,0,0,0,0
ENSMUSG00000087835.4,0,0,0,0,0,0
ENSMUSG00000043472.11,0,0,0,0,0,0
ENSMUSG00000065665.3,0,0,0,0,0,0
ENSMUSG00000074433.5,0,0,0,0,0,0
ENSMUSG00000068885.5,0,0,0,0,0,0
ENSMUSG00000027913.6,0,0,0,0,0,0
ENSMUSG00000027912.9,0,0,0,0,0,0
ENSMUSG00000104298.2,196,148,235,191,229,298
ENSMUSG00000096879.3,0,0,0,0,0,0
ENSMUSG00000103628.2,3,5,4,6,10,9
ENSMUSG00000078657.7,0,0,0,0,0,0
ENSMUSG00000103902.2,0,0,0,1,0,1
ENSMUSG00000049133.8,0,0,0,0,0,0
ENSMUSG00000102609.2,43,24,52,44,43,68
ENSMUSG00000102439.5,0,0,0,0,0,0
ENSMUSG00000081640.2,1446,1243,1726,1583,1397,1766
ENSMUSG00000102485.2,0,0,0,0,0,0
ENSMUSG00000103273.2,0,0,0,0,0,0
ENSMUSG00000102476.2,0,0,0,0,0,0
ENSMUSG00000041991.19,0,0,0,0,0,0
ENSMUSG00002076970.1,0,0,0,0,0,0
ENSMUSG00000103765.2,0,0,0,0,0,0
ENSMUSG00000041984.3,0,0,0,0,0,0
ENSMUSG00000104171.2,0,0,0,0,0,0
ENSMUSG00002075117.1,0,0,0,0,0,0
ENSMUSG00000057829.6,0,0,0,0,0,0
ENSMUSG00000052415.6,0,0,0,0,0,0
ENSMUSG00000120868.1,0,0,0,0,0,0
ENSMUSG00000027908.3,0,0,0,0,0,0
ENSMUSG00000104135.2,0,0,0,0,0,0
ENSMUSG00000027907.5,33,36,26,52,69,58
ENSMUSG00000103031.2,0,0,0,0,0,0
ENSMUSG00000041959.15,859,652,979,913,1201,1141
ENSMUSG00000103406.2,0,0,0,0,0,0
ENSMUSG00000104470.2,0,0,0,0,0,0
ENSMUSG00000103362.2,0,0,0,0,0,0
ENSMUSG00000094084.4,0,0,0,0,0,0
ENSMUSG00000104144.2,0,0,0,0,0,0
ENSMUSG00000103350.3,0,0,0,0,0,0
ENSMUSG00000104229.2,0,0,0,0,0,0
ENSMUSG00000102511.2,0,0,0,0,0,0
ENSMUSG00000103210.2,0,0,0,0,0,0
ENSMUSG00000068879.5,0,0,0,0,0,0
ENSMUSG00000060256.2,0,0,0,0,0,0
ENSMUSG00000058005.4,0,0,0,0,0,0
ENSMUSG00000103512.2,0,0,0,0,0,0
ENSMUSG00000102169.2,0,0,0,0,0,0
ENSMUSG00000102933.2,0,0,0,0,0,0
ENSMUSG00000102769.2,0,0,0,0,0,0
ENSMUSG00000095822.4,0,0,0,0,0,0
ENSMUSG00000102445.2,0,0,0,0,0,0
ENSMUSG00000094163.2,0,0,0,0,0,0
ENSMUSG00000103841.2,0,0,0,0,0,0
ENSMUSG00000102804.2,0,0,0,0,0,0
ENSMUSG00000104460.2,0,0,0,0,0,0
ENSMUSG00000104059.2,0,0,0,0,0,0
ENSMUSG00000102857.2,0,0,0,0,0,0
ENSMUSG00000094328.3,0,0,0,0,0,0
ENSMUSG00000102655.2,0,0,0,0,0,0
ENSMUSG00000095251.2,0,0,0,0,0,0
ENSMUSG00000102696.2,0,0,0,0,0,0
ENSMUSG00000103239.2,0,0,0,0,0,0
ENSMUSG00000102462.2,0,0,0,0,0,0
ENSMUSG00000104338.2,0,0,0,0,0,0
ENSMUSG00000102949.2,0,0,0,0,0,0
ENSMUSG00000102311.2,0,0,0,0,0,0
ENSMUSG00000102285.2,0,0,0,0,0,0
ENSMUSG00000089826.2,0,0,0,0,0,0
ENSMUSG00000074424.4,0,0,0,0,0,0
ENSMUSG00000090268.2,0,0,0,0,0,0
ENSMUSG00000090111.2,0,0,0,0,0,0
ENSMUSG00000089689.2,0,0,0,0,0,0
ENSMUSG00000089893.2,0,0,0,0,0,0
ENSMUSG00000089696.5,0,0,0,0,0,0
ENSMUSG00000089891.2,0,0,0,0,0,0
ENSMUSG00000028145.10,0,0,0,0,0,0
ENSMUSG00000105506.2,0,0,0,0,0,0
ENSMUSG00000028148.12,0,0,0,0,0,0
ENSMUSG00000105708.2,0,0,0,0,0,0
ENSMUSG00000091648.3,0,0,0,0,0,0
ENSMUSG00000104669.3,0,0,0,0,0,0
ENSMUSG00000028150.15,0,0,0,0,0,0
ENSMUSG00000105391.2,0,0,0,0,0,0
ENSMUSG00000044505.6,0,0,0,0,0,0
ENSMUSG00000097515.3,0,0,0,0,0,0
ENSMUSG00000041912.13,192,161,240,170,177,157
ENSMUSG00000106032.2,0,0,0,0,0,0
ENSMUSG00000104756.2,0,0,0,0,0,0
ENSMUSG00000028141.13,0,0,0,0,1,0
ENSMUSG00000028140.14,0,0,0,0,0,0
ENSMUSG00000104695.2,0,3,0,0,0,1
ENSMUSG00000028139.6,0,0,0,0,0,0
ENSMUSG00000028137.10,224,205,292,114,117,227
ENSMUSG00000028136.16,365,298,433,410,453,229
ENSMUSG00000106061.2,0,0,0,0,0,0
ENSMUSG00000104631.2,0,0,0,0,0,0
ENSMUSG00000105412.2,0,0,0,0,0,0
ENSMUSG00000105522.2,122,93,119,127,141,163
ENSMUSG00000062896.4,244,191,262,205,272,312
ENSMUSG00000005968.15,97,70,136,114,117,89
ENSMUSG00000118474.2,0,0,0,0,0,0
ENSMUSG00000085250.2,0,0,0,0,0,0
ENSMUSG00000121295.1,0,0,0,0,0,0
ENSMUSG00000085006.9,0,0,0,0,0,0
ENSMUSG00000068877.13,11,4,18,9,10,13
ENSMUSG00000081355.2,22,11,10,12,18,15
ENSMUSG00000104881.2,0,0,0,0,0,0
ENSMUSG00000068876.17,50,51,52,61,38,58
ENSMUSG00000084058.2,0,0,0,0,0,0
ENSMUSG00000038902.16,1653,1374,1897,1647,1793,1389
ENSMUSG00000005779.13,2690,2248,3370,2851,3001,3323
ENSMUSG00000087720.4,0,0,0,0,0,0
ENSMUSG00000068874.14,5,6,8,4,5,5
ENSMUSG00000005774.13,52,40,61,47,67,39
ENSMUSG00000087660.2,0,0,0,0,0,0
ENSMUSG00000038861.15,1773,1464,2153,1763,1934,1761
ENSMUSG00000084846.2,0,0,0,0,0,0
ENSMUSG00000086288.2,0,0,0,0,0,0
ENSMUSG00000099033.3,0,0,0,0,0,0
ENSMUSG00000019338.14,378,308,478,340,371,469
ENSMUSG00000085956.3,0,0,0,0,0,0
ENSMUSG00000005625.16,920,821,1124,958,932,1080
ENSMUSG00000028126.17,101,105,107,108,144,117
ENSMUSG00000064952.3,0,0,0,0,0,0
ENSMUSG00000064590.3,0,0,0,0,0,0
ENSMUSG00000008958.15,369,395,527,449,444,579
ENSMUSG00000005628.13,1,2,0,1,0,2
ENSMUSG00000092607.10,20,13,21,23,30,29
ENSMUSG00000053769.6,2,2,5,7,6,5
ENSMUSG00000098498.3,0,0,0,0,0,0
ENSMUSG00000013707.4,0,0,0,0,0,0
ENSMUSG00000098198.2,1120,956,1247,1087,1243,1221
ENSMUSG00000038777.20,130,106,140,86,99,133
ENSMUSG00000038766.17,6,1,2,5,4,0
ENSMUSG00000097167.3,0,0,0,0,0,0
ENSMUSG00000053192.10,244,241,318,248,286,258
ENSMUSG00000046722.15,314,295,353,390,375,340
ENSMUSG00000068860.6,0,0,0,0,0,0
ENSMUSG00000028115.17,0,0,0,1,0,0
ENSMUSG00000015711.9,43,25,57,38,35,29
ENSMUSG00000038712.17,0,0,0,0,2,1
ENSMUSG00000120920.1,0,0,0,0,0,0
ENSMUSG00000015702.14,0,0,0,0,0,0
ENSMUSG00000093424.5,0,0,0,0,0,0
ENSMUSG00000015714.12,2802,2477,3093,3070,3222,3027
ENSMUSG00000015697.15,1361,1120,1642,1290,1345,1377
ENSMUSG00000105860.2,0,0,0,0,0,0
ENSMUSG00000103900.2,0,0,0,0,0,0
ENSMUSG00000105734.2,0,0,0,0,0,0
ENSMUSG00000096177.3,930,772,1044,795,1010,1371
ENSMUSG00000104646.2,0,0,0,0,0,0
ENSMUSG00000121472.1,0,0,0,0,0,0
ENSMUSG00000097532.5,0,0,0,0,0,0
ENSMUSG00000015522.19,519,434,650,521,527,452
ENSMUSG00000105395.2,0,0,0,0,0,0
ENSMUSG00000028111.5,0,0,0,0,0,0
ENSMUSG00000120941.1,0,0,0,0,0,0
ENSMUSG00000038642.11,0,0,0,0,0,0
ENSMUSG00000083822.2,66,59,64,56,45,63
ENSMUSG00000028109.15,0,0,0,0,0,0
ENSMUSG00000046519.17,176,125,196,174,191,162
ENSMUSG00000105460.2,0,0,0,0,0,0
ENSMUSG00000060438.6,1489,1534,2159,1769,1473,1900
ENSMUSG00000038619.13,3902,3646,4958,4646,4841,4740
ENSMUSG00000106383.2,0,0,0,0,0,0
ENSMUSG00000038612.17,591,466,601,576,616,512
ENSMUSG00000120405.1,0,0,0,0,0,0
ENSMUSG00000015850.12,19,26,42,19,17,38
ENSMUSG00000028108.17,0,0,0,0,0,0
ENSMUSG00000098737.3,0,0,0,0,0,0
ENSMUSG00000028107.15,52,31,69,58,52,50
ENSMUSG00000028106.14,1420,1216,1610,1435,1470,1195
ENSMUSG00000104967.2,0,0,0,0,0,0
ENSMUSG00000089493.4,0,0,0,0,0,0
ENSMUSG00000105093.2,0,0,0,0,0,0
ENSMUSG00000015748.14,1418,1153,1667,1450,1400,1431
ENSMUSG00000097189.2,0,0,0,0,0,0
ENSMUSG00000054312.7,0,0,0,0,0,0
ENSMUSG00000080727.4,0,0,0,0,0,0
ENSMUSG00000038550.11,0,0,0,0,0,0
ENSMUSG00000038543.14,0,0,0,0,0,0
ENSMUSG00000015750.16,3963,3460,4741,4282,4618,4626
ENSMUSG00000038526.15,0,1,0,0,0,0
ENSMUSG00000120720.1,0,0,0,0,0,0
ENSMUSG00000015749.13,819,691,1033,735,761,742
ENSMUSG00000106262.2,0,0,0,0,0,0
ENSMUSG00000121104.1,0,0,0,0,0,0
ENSMUSG00000106640.2,0,0,0,0,0,0
ENSMUSG00000119955.1,0,0,0,0,0,0
ENSMUSG00000015745.10,945,855,1172,1113,1054,1177
ENSMUSG00000015747.6,521,463,636,523,494,488
ENSMUSG00000105995.2,0,0,0,0,0,0
ENSMUSG00000038495.15,451,346,500,425,412,358
ENSMUSG00000045934.16,0,1,0,0,0,0
ENSMUSG00000097204.4,0,0,0,0,0,0
ENSMUSG00000068856.4,312,261,370,279,317,404
ENSMUSG00000084686.3,0,0,0,0,0,0
ENSMUSG00000038486.10,198,193,209,108,124,193
ENSMUSG00000015943.12,0,0,0,0,0,0
ENSMUSG00000086556.3,0,0,0,0,0,0
ENSMUSG00000063689.5,0,0,0,0,0,0
ENSMUSG00000068855.4,0,2,4,1,0,0
ENSMUSG00002075180.1,0,0,0,0,0,0
ENSMUSG00000068854.8,1,1,9,4,1,8
ENSMUSG00000081058.6,0,2,0,1,1,1
ENSMUSG00000093577.2,0,0,0,0,0,0
ENSMUSG00000063954.8,0,0,0,0,0,0
ENSMUSG00002076697.1,0,0,0,0,0,0
ENSMUSG00000093553.2,0,0,0,0,0,0
ENSMUSG00000064220.7,0,0,0,0,0,0
ENSMUSG00000070392.6,0,0,0,0,0,0
ENSMUSG00002076967.1,0,0,0,0,0,0
ENSMUSG00000093769.5,0,0,0,0,0,0
ENSMUSG00000093507.2,0,0,0,0,0,0
ENSMUSG00000091405.3,2,5,4,3,2,3
ENSMUSG00000103940.2,0,0,0,0,0,0
ENSMUSG00000093656.2,0,1,2,1,1,0
ENSMUSG00000074403.3,0,0,0,0,0,0
ENSMUSG00000050936.6,0,0,0,0,0,0
ENSMUSG00000105827.2,0,0,0,0,0,0
ENSMUSG00000015947.11,0,0,0,0,0,0
ENSMUSG00000119427.1,0,0,0,0,0,0
ENSMUSG00000097851.6,0,0,0,0,0,0
ENSMUSG00000097807.2,0,0,0,0,0,0
ENSMUSG00000118876.1,0,0,0,0,0,0
ENSMUSG00000119030.1,0,0,0,0,0,0
ENSMUSG00000097539.2,0,0,0,0,0,0
ENSMUSG00000097299.2,0,0,0,0,0,0
ENSMUSG00000097041.2,55,51,69,49,58,58
ENSMUSG00000095836.4,0,0,0,0,0,0
ENSMUSG00000118406.2,0,0,0,0,0,0
ENSMUSG00002075569.1,0,0,0,0,0,0
ENSMUSG00000119563.1,0,0,0,0,0,0
ENSMUSG00000046317.15,0,0,0,0,0,0
ENSMUSG00000119774.1,0,0,0,0,0,0
ENSMUSG00000104642.2,36,40,54,43,38,36
ENSMUSG00000106429.2,0,0,0,0,0,0
ENSMUSG00000118677.1,0,0,0,0,0,0
ENSMUSG00000106641.2,0,0,0,0,0,0
ENSMUSG00002074915.1,0,0,0,0,0,0
ENSMUSG00000118698.1,0,0,0,0,0,0
ENSMUSG00000118936.1,0,0,0,0,0,0
ENSMUSG00000038403.11,0,0,0,0,0,0
ENSMUSG00000074398.7,0,0,0,0,0,0
ENSMUSG00000038393.15,259,175,317,318,366,242
ENSMUSG00000087610.2,0,0,0,0,0,0
ENSMUSG00000028104.15,52,38,63,49,57,85
ENSMUSG00000049097.10,4,0,0,2,0,2
ENSMUSG00000049288.5,24,21,41,10,23,39
ENSMUSG00000045327.8,124,78,130,108,133,97
ENSMUSG00000038374.11,866,723,1073,923,975,1102
ENSMUSG00000028102.16,19,6,13,16,12,15
ENSMUSG00000106447.2,0,0,0,0,0,0
ENSMUSG00000090210.8,0,0,0,0,0,0
ENSMUSG00000105144.2,0,1,0,1,0,1
ENSMUSG00000038354.14,0,0,0,0,1,0
ENSMUSG00000028101.19,283,228,308,256,262,258
ENSMUSG00000028100.12,0,0,0,0,0,0
ENSMUSG00000028099.9,55,74,65,65,61,55
ENSMUSG00000065669.3,0,0,0,0,0,0
ENSMUSG00000104795.2,0,0,0,0,0,0
ENSMUSG00000028098.14,553,481,599,643,608,549
ENSMUSG00000105976.2,0,0,0,0,0,0
ENSMUSG00000038304.15,0,0,0,0,0,0
ENSMUSG00000038298.15,4,3,9,4,7,5
ENSMUSG00000087223.3,0,0,0,0,0,0
ENSMUSG00000028096.14,118,114,124,130,137,130
ENSMUSG00000057123.15,0,0,0,0,0,0
ENSMUSG00000049908.7,0,0,0,0,0,0
ENSMUSG00000105385.2,0,0,0,0,0,0
ENSMUSG00000104766.2,0,0,0,0,0,0
ENSMUSG00000106324.2,0,0,0,0,0,0
ENSMUSG00000088511.4,0,0,0,0,0,0
ENSMUSG00000028093.16,2,0,0,0,0,0
ENSMUSG00000038256.16,2908,2419,3495,2932,2915,3044
ENSMUSG00000106536.2,0,0,0,0,0,0
ENSMUSG00000104745.2,0,0,0,0,0,0
ENSMUSG00000051392.6,0,0,0,0,0,0
ENSMUSG00000028089.6,101,68,81,93,98,98
ENSMUSG00000105004.2,0,0,0,0,0,0
ENSMUSG00000028088.15,7,2,6,3,6,2
ENSMUSG00000038205.13,119,119,151,157,173,104
ENSMUSG00000038170.16,61,38,62,36,58,38
ENSMUSG00000098381.3,0,0,0,0,0,0
ENSMUSG00000105245.2,0,0,0,0,0,0
ENSMUSG00000086557.2,0,0,0,0,0,0
ENSMUSG00000027879.10,1448,1244,1812,1687,1702,1500
ENSMUSG00000074388.5,0,0,0,0,0,0
ENSMUSG00000120205.1,0,0,0,0,0,0
ENSMUSG00000027878.12,355,264,408,379,405,339
ENSMUSG00000105728.2,0,0,0,0,0,0
ENSMUSG00000106427.2,0,0,0,0,0,0
ENSMUSG00000043468.5,0,0,0,0,0,0
ENSMUSG00000106486.2,1,2,0,2,2,1
ENSMUSG00000027876.5,0,0,0,0,0,0
ENSMUSG00000104842.2,0,0,0,0,0,0
ENSMUSG00000027875.13,401,312,386,673,668,487
ENSMUSG00000105909.2,0,0,0,0,0,0
ENSMUSG00000053398.12,1366,1117,1567,1322,1412,1704
ENSMUSG00000120153.1,0,0,1,0,0,0
ENSMUSG00000050064.15,82,66,109,65,83,100
ENSMUSG00000090817.8,0,0,0,0,0,0
ENSMUSG00000106107.2,0,0,0,0,0,0
ENSMUSG00000106129.2,0,0,0,0,0,0
ENSMUSG00000095143.6,0,0,0,0,0,0
ENSMUSG00000105696.2,0,0,0,0,0,0
ENSMUSG00000095388.8,0,0,0,0,0,0
ENSMUSG00000105641.2,74,78,79,75,91,77
ENSMUSG00000106456.2,0,0,0,0,0,0
ENSMUSG00000038092.7,0,0,0,0,0,0
ENSMUSG00000081919.3,0,0,0,0,0,0
ENSMUSG00000083331.2,0,0,0,0,0,0
ENSMUSG00000063730.14,0,0,0,0,0,0
ENSMUSG00000062410.15,0,0,0,0,0,0
ENSMUSG00000027869.15,0,0,0,0,0,0
ENSMUSG00000083222.2,0,0,0,0,0,0
ENSMUSG00000082185.2,130,99,117,153,153,147
ENSMUSG00000082089.2,0,0,0,0,0,0
ENSMUSG00000083577.2,0,0,0,0,0,0
ENSMUSG00000082589.2,0,0,0,0,0,0
ENSMUSG00000027871.17,0,0,0,0,0,0
ENSMUSG00000027870.9,0,0,0,0,0,0
ENSMUSG00000085121.3,1,0,0,0,0,0
ENSMUSG00000086833.3,0,0,0,0,0,0
ENSMUSG00000083888.2,0,0,0,0,0,0
ENSMUSG00000065709.3,0,0,0,0,0,0
ENSMUSG00000088884.3,0,0,0,0,0,0
ENSMUSG00000004233.15,38,43,42,58,34,33
ENSMUSG00000105472.2,0,0,0,0,0,0
ENSMUSG00000105798.2,0,0,0,0,0,0
ENSMUSG00000098918.3,0,0,0,0,0,0
ENSMUSG00000106197.2,0,0,0,0,0,0
ENSMUSG00000027868.12,1,0,0,0,0,1
ENSMUSG00000105689.2,0,0,0,0,0,0
ENSMUSG00000081183.2,0,0,0,0,0,0
ENSMUSG00000080832.5,9,16,20,18,13,14
ENSMUSG00000083938.3,0,0,0,0,0,0
ENSMUSG00000064890.3,0,0,1,0,0,0
ENSMUSG00000027867.11,1,0,2,0,0,0
ENSMUSG00000080754.2,0,0,0,0,0,0
ENSMUSG00000082763.2,0,0,0,0,0,0
ENSMUSG00000085244.9,0,0,0,0,0,0
ENSMUSG00000033285.16,54,42,73,53,45,61
ENSMUSG00000027865.11,220,188,280,214,207,213
ENSMUSG00000064573.3,0,0,0,0,0,0
ENSMUSG00000081440.3,0,0,0,0,0,0
ENSMUSG00000086923.2,0,0,0,0,0,0
ENSMUSG00000106639.2,0,0,0,0,0,0
ENSMUSG00000044468.15,25,32,36,27,28,23
ENSMUSG00000053957.7,0,0,0,0,0,0
ENSMUSG00000104943.2,0,0,0,0,0,0
ENSMUSG00000008763.17,602,459,589,565,608,405
ENSMUSG00000105824.2,0,0,0,0,0,0
ENSMUSG00000105137.2,0,0,0,0,0,0
ENSMUSG00000105561.2,0,0,0,0,0,0
ENSMUSG00000106184.2,0,0,0,0,0,0
ENSMUSG00000083842.2,0,0,0,0,0,0
ENSMUSG00000106227.2,0,0,0,0,0,0
ENSMUSG00002076204.1,0,0,0,0,0,0
ENSMUSG00000120363.1,0,0,0,0,0,0
ENSMUSG00000051076.9,1,3,0,3,5,1
ENSMUSG00000033233.18,82,55,80,33,37,61
ENSMUSG00000033222.17,12,10,13,10,7,4
ENSMUSG00000082000.2,0,0,0,0,0,0
ENSMUSG00000086564.10,0,0,0,0,0,0
ENSMUSG00000027864.10,313,263,304,338,374,291
ENSMUSG00000105717.2,0,0,0,0,0,0
ENSMUSG00000082415.2,0,0,0,0,0,0
ENSMUSG00000083546.2,0,0,0,0,0,0
ENSMUSG00000081569.2,0,0,0,0,0,0
ENSMUSG00000027863.9,0,0,0,0,0,0
ENSMUSG00000120088.1,0,0,0,0,0,0
ENSMUSG00000072381.4,0,0,0,0,0,0
ENSMUSG00000106316.2,0,0,0,0,0,0
ENSMUSG00000042035.12,221,177,265,212,238,222
ENSMUSG00000104639.2,0,0,0,0,0,0
ENSMUSG00000105611.2,0,0,0,0,0,0
ENSMUSG00000106137.2,0,0,0,0,0,0
ENSMUSG00000033161.11,22537,19595,27064,29018,28840,25786
ENSMUSG00000104737.2,0,0,0,0,0,0
ENSMUSG00000104693.2,0,0,0,0,0,0
ENSMUSG00000106070.2,0,0,0,0,0,0
ENSMUSG00000105642.2,0,0,0,0,0,0
ENSMUSG00000044313.14,0,0,0,0,0,0
ENSMUSG00000033147.17,6,2,4,4,3,8
ENSMUSG00000048540.9,2,2,8,2,5,3
ENSMUSG00000104930.2,0,0,0,0,0,0
ENSMUSG00000105346.2,0,0,0,0,0,0
ENSMUSG00000027861.14,0,0,0,0,0,0
ENSMUSG00000105342.2,0,0,0,0,0,0
ENSMUSG00000106296.2,0,0,0,0,0,0
ENSMUSG00000027860.16,82,65,88,78,87,61
ENSMUSG00000089916.2,0,0,0,0,0,0
ENSMUSG00000105151.2,0,0,0,0,0,0
ENSMUSG00000105891.6,0,0,0,0,0,0
ENSMUSG00000105966.2,0,0,0,0,0,0
ENSMUSG00000106459.2,5,4,7,8,12,19
ENSMUSG00000027859.11,1,0,0,0,2,0
ENSMUSG00000106121.2,0,0,0,0,0,0
ENSMUSG00000104619.2,0,0,0,0,0,0
ENSMUSG00000104685.2,8,7,2,7,6,3
ENSMUSG00000105498.2,0,0,0,0,0,0
ENSMUSG00000105570.2,0,0,0,0,0,0
ENSMUSG00000086745.2,0,0,0,0,0,0
ENSMUSG00000027858.14,108,93,112,100,128,115
ENSMUSG00000027857.11,0,0,0,0,0,0
ENSMUSG00000105855.2,0,0,0,0,0,0
ENSMUSG00000027855.14,0,0,0,0,0,0
ENSMUSG00000105672.2,0,0,0,0,0,0
ENSMUSG00000106545.2,0,0,0,0,0,0
ENSMUSG00000105938.2,0,0,0,0,0,0
ENSMUSG00000048938.13,0,0,0,0,0,0
ENSMUSG00000065708.3,0,0,0,0,0,0
ENSMUSG00000027854.13,5,2,0,0,1,3
ENSMUSG00000068823.11,66111,57816,78578,69765,65024,60614
ENSMUSG00000027852.15,1168,1103,1445,1326,1430,1060
ENSMUSG00000104671.2,0,0,0,0,0,0
ENSMUSG00000070385.13,0,0,0,0,0,0
ENSMUSG00002075007.1,0,0,0,0,0,0
ENSMUSG00000105731.2,0,0,0,0,0,0
ENSMUSG00000007379.16,53,35,41,50,59,24
ENSMUSG00000005687.15,208,194,234,211,257,207
ENSMUSG00000098153.2,0,0,0,0,0,0
ENSMUSG00000054379.8,0,0,0,0,0,0
ENSMUSG00000104976.2,0,0,0,0,0,0
ENSMUSG00000033014.13,1573,1288,1859,1671,1574,1270
ENSMUSG00000104925.2,0,0,0,0,0,0
ENSMUSG00000089029.3,0,0,0,0,0,0
ENSMUSG00000119891.1,2,1,1,0,0,0
ENSMUSG00000065029.3,0,0,0,0,0,0
ENSMUSG00000027849.20,8,7,20,11,24,17
ENSMUSG00000104764.2,0,0,0,0,0,0
ENSMUSG00000087119.5,46,52,51,61,66,45
ENSMUSG00002076886.1,0,0,0,0,0,0
ENSMUSG00000081910.2,0,0,0,0,0,0
ENSMUSG00000027848.14,195,117,181,201,250,183
ENSMUSG00000008730.18,1399,1061,1482,1450,1628,1001
ENSMUSG00000105229.2,0,0,0,0,0,0
ENSMUSG00000085754.8,0,0,0,0,0,0
ENSMUSG00000104874.2,0,0,0,0,0,0
ENSMUSG00000027845.16,0,0,1,2,3,2
ENSMUSG00000084997.8,0,0,0,0,0,0
ENSMUSG00000032952.12,4,1,8,2,4,6
ENSMUSG00000105053.2,0,0,0,0,0,0
ENSMUSG00000044165.13,0,0,0,0,0,0
ENSMUSG00000027843.14,0,0,0,0,0,0
ENSMUSG00000084760.2,0,0,0,0,0,0
ENSMUSG00000105986.2,0,0,0,0,0,0
ENSMUSG00000083630.3,0,0,0,0,0,0
ENSMUSG00000044098.15,1434,1253,1702,1518,1577,1256
ENSMUSG00000089998.3,0,0,0,0,0,0
ENSMUSG00000058388.15,607,512,681,600,616,532
ENSMUSG00000052539.16,184,168,223,187,187,171
ENSMUSG00000104721.2,0,0,0,0,0,0
ENSMUSG00000106371.2,0,0,0,0,0,0
ENSMUSG00002076048.1,0,0,0,0,0,0
ENSMUSG00000105148.2,0,0,0,0,0,0
ENSMUSG00000105083.2,0,0,0,0,0,0
ENSMUSG00000105793.2,0,0,0,0,0,0
ENSMUSG00000106443.2,0,0,0,0,0,0
ENSMUSG00000104583.2,0,0,0,0,0,0
ENSMUSG00000105846.2,0,0,0,0,0,0
ENSMUSG00000106063.2,0,0,0,0,0,0
ENSMUSG00000106432.2,0,0,0,0,0,0
ENSMUSG00000105933.2,0,0,0,0,0,0
ENSMUSG00000105818.2,0,0,0,0,0,0
ENSMUSG00000088479.3,0,0,0,0,0,0
ENSMUSG00000120952.1,0,0,0,0,0,0
ENSMUSG00000022187.3,0,0,0,0,0,0
ENSMUSG00000032913.14,189,196,246,181,224,168
ENSMUSG00000104768.2,0,0,0,0,0,0
ENSMUSG00000106453.2,0,0,2,0,0,0
ENSMUSG00000105304.2,0,0,0,0,0,0
ENSMUSG00000104973.2,0,0,0,0,0,0
ENSMUSG00000105659.2,0,0,0,0,0,0
ENSMUSG00000118779.2,0,0,0,0,0,0
ENSMUSG00000106565.2,0,0,0,0,0,0
ENSMUSG00000032902.2,358,298,390,337,383,401
ENSMUSG00000105199.2,0,0,0,0,0,0
ENSMUSG00000106287.2,0,0,0,0,0,0
ENSMUSG00000100188.2,0,0,0,0,0,0
ENSMUSG00000101641.2,0,0,0,0,0,0
ENSMUSG00000089452.4,0,0,0,0,0,0
ENSMUSG00000100466.2,0,0,0,0,0,0
ENSMUSG00000089999.2,616,539,796,697,705,695
ENSMUSG00000105195.2,0,0,0,0,0,0
ENSMUSG00000055865.9,0,0,1,0,0,0
ENSMUSG00000002228.8,30,22,46,34,33,37
ENSMUSG00000002233.14,3471,3087,4348,4331,4467,4807
